OTU_ID	C1_A	C10_A	C10_B	C10_C	C11_A	C11_B	C11_C	C12_A	C12_B	C12_C	C2_A	C2_B	C2_C	C3_A	C3_B	C4_A	C4_B	C4_C	C5_A	C5_B	C5_C	C6_B	C6_C	C7_A	C7_B	C7_C	C8_A	C8_B	C8_C	C9_A	C9_B	C9_C	J1_A	J1_B	J1_C	J10_A	J10_B	J10_C	J11_A	J11_B	J11_C	J12_A	J12_B	J12_C	J13_A	J13_B	J13_C	J14_A	J14_B	J14_C	J15_A	J15_B	J15_C	J16_A	J16_B	J16_C	J17_A	J17_B	J17_C	J18_A	J18_B	J18_C	J19_A	J19_B	J19_C	J2_A	J2_B	J2_C	J20_A	J20_B	J20_C	J21_A	J21_B	J21_C	J22_A	J22_B	J22_C	J23_A	J23_B	J23_C	J24_A	J24_B	J24_C	J3_A	J3_B	J3_C	J4_A	J4_B	J4_C	J5_A	J5_B	J5_C	J6_A	J6_B	J6_C	J7_A	J7_B	J7_C	J8_A	J8_B	J8_C	J9_A	J9_B	J9_C	M1_A	M1_B	M1_C	M10_A	M10_B	M10_C	M11_A	M11_B	M11_C	M12_A	M12_B	M12_C	M2_A	M2_B	M2_C	M3_A	M3_B	M3_C	M4_A	M4_B	M4_C	M5_A	M5_B	M5_C	M6_B	M6_C	M7_A	M7_B	M7_C	M8_A	M8_B	M8_C	M9_A	M9_B	M9_C	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
32	6	17	7	0	31	0	9	2	0	10	0	8	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	4	0	12	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	14	0	8	0	27	11	0	20	14	0	22	15	19	0	0	4	39	23	8	26	0	4	9	0	0	0	0	0	3	0	38	12	5	;Xylomyces	Xylomyces	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
324	0	7	5	0	4	0	0	0	3	3	5	216	10	2	0	35	23	0	7	0	0	4	0	0	0	0	7	0	0	0	6	9	12	5	0	6	0	0	5	0	0	8	0	0	0	14	0	0	0	9	0	0	0	0	0	0	6	0	0	12	12	4	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	6	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	;Anthostomella	Anthostomella	13	Saprotroph-Symbiotroph	Endophyte-Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
274	12	0	0	0	5	0	4	0	0	0	0	0	0	0	9	0	0	0	22	0	0	0	0	114	38	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	7	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	6	33	65	37	0	0	0	3	29	0	0	0	0	12	16	0	0	0	0	4	12	0	0	9	0	0	0	0	0	4	;Halosphaeriaceae	Halosphaeriaceae	9	Saprotroph	Undefined Saprotroph-Wood Saprotroph	Microfungus	NULL	Probable	Found in aquatic habitats, mostly in marine environments; saprobic on submerged or intertidal wood, occasionally associated with sand grains and similar substrata (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	23	0	0	0	0	0	0	0	19	63	0	25	35	23	13	67	14	16	0	10	5	0	0	0	0	0	0	0	0	47	5	0	24	0	0	0	0	0	;Rhizophagus	Rhizophagus	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	453	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	;Hormonema	Hormonema	13	Saprotroph	Undefined Saprotroph	Facultative Yeast	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
315	0	19	30	14	0	0	0	0	4	0	29	26	8	0	21	14	0	0	47	10	22	4	12	20	0	5	17	6	5	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	16	11	0	11	3	0	0	5	5	13	0	0	0	0	3	18	0	0	0	0	9	0	13	0	15	0	;Coniocessia	Coniocessia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	5	0	0	0	0	0	4	0	0	0	0	0	7	10	13	0	6	21	10	36	5	8	8	0	0	0	0	0	0	15	6	0	13	20	0	67	86	21	20	27	15	0	0	0	0	2	4	0	0	0	7	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Connersia	Connersia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
27	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	184	0	0	0	9	0	0	0	0	0	0	0	0	0	64	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Devriesia	Devriesia	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
236	0	0	11	28	0	0	0	10	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	19	0	0	0	0	0	2	9	0	11	4	12	0	0	6	0	11	15	0	6	0	36	9	0	8	0	2	13	0	0	63	7	5	0	5	15	18	0	10	2	0	10	8	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	;Leucosphaerina	Leucosphaerina	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
10	0	48	160	11	0	0	0	0	20	21	8	0	0	24	0	0	4	0	22	0	0	4	3	9	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	11	0	8	0	0	0	0	0	0	0	;Neofusicoccum	Neofusicoccum	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
59	0	0	0	0	8	0	0	0	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	37	0	0	0	0	31	33	0	9	0	0	12	0	40	0	0	0	0	98	0	16	0	23	9	0	0	13	0	0	;Paraconiothyrium	Paraconiothyrium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	31	0	18	11	0	20	0	16	0	32	4	7	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	7	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	22	6	18	15	3	0	16	11	6	8	14	4	18	0	0	3	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Trichomeriaceae	Trichomeriaceae	9	Symbiotroph	Epiphyte	Microfungus	NULL	Probable	Foliar epiphytes with the appearance of sooty moulds, mostly occurring on the surface of living leaves and apparently gaining their nutrients from insect exudates (Chomnunti et al. 2012)	b'Chomnunti P, et al. 2012. Fungal Diversity 56:63-76 ((https://doi.org/10.1007/s13225-012-0197-2))'
465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	30	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	34	0	4	0	37	7	53	38	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Boothiomyces	Boothiomyces	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	314	10	4	0	0	0	0	0	0	;Thermomyces	Thermomyces	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	NULL	NULL	Possible	Host - Cannabaceae, Moraceae, Oleaceae	b'Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf))'
474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	50	18	0	0	0	0	24	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	93	;Entrophospora	Entrophospora	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
122	7	9	5	26	0	0	15	23	23	2	0	12	0	0	0	0	4	2	0	0	3	0	3	8	53	45	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	45	0	22	0	15	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	;Herpotrichiellaceae	Herpotrichiellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Fungal Parasite-Undefined Saprotroph	Facultative Yeast-Microfungus	NULL	Probable	Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	173	0	9	75	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Galerina	Galerina	13	Pathotroph-Saprotroph	Bryophyte Parasite-Leaf Saprotroph-Soil Saprotroph-Undefined Saprotroph-Wood Saprotroph	Agaricoid	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
108	0	5	7	0	3	0	5	0	0	11	4	0	0	0	11	0	0	0	8	95	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	17	0	0	0	0	8	17	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	10	0	0	19	0	0	0	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Tetraplosphaeria	Tetraplosphaeria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	40	187	0	48	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Rosasphaeria	Rosasphaeria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
336	0	0	3	0	0	0	0	0	0	0	13	6	110	0	2	0	0	0	14	0	0	8	23	0	0	0	0	0	4	5	0	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	6	0	0	0	17	9	0	0	0	0	0	18	0	0	0	5	0	0	0	0	0	0	;Xylariaceae	Xylariaceae	9	Pathotroph-Saprotroph-Symbiotroph	Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph	Xylarioid	NULL	Probable	Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
330	0	0	0	0	0	0	0	10	97	52	24	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	18	0	0	0	34	0	12	0	0	0	0	0	5	16	0	0	0	0	0	0	0	0	0	;Hypocopra	Hypocopra	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
116	0	0	0	0	0	0	0	0	5	6	47	131	10	6	0	0	0	0	0	10	0	0	7	6	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Tubeufiaceae	Tubeufiaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	NULL	NULL	Probable	Biotrophic or saprobic, especially on scale insects or other fungi. The anamorphic forms are fequently aero-aquatic (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	61	67	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Archaeosporales	Archaeosporales	7	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	120	0	0	0	2	0	0	0	0	7	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	;Aureobasidium	Aureobasidium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen-Undefined Saprotroph	Facultative Yeast	NULL	Possible	NULL	b'Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Wachowska U, G\xc5\x82owacka K. 2014. BioControl 59:635-645 ((https://doi.org/10.1007/s10526-014-9596-5)); Irinyia L, et al. 2016. Fungal Biology 120:125-136 ((https://doi.org/10.1016/j.funbio.2015.04.007)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))'
334	6	7	0	0	3	0	6	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	4	0	0	5	8	0	0	2	0	0	0	0	0	0	0	3	7	0	0	0	0	10	0	11	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	5	0	0	13	13	0	0	11	0	0	0	0	0	7	11	9	0	0	0	7	0	0	0	0	0	5	5	8	13	12	4	0	0	0	0	0	;Whalleya	Whalleya	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	26	0	0	12	0	0	0	0	0	0	0	0	30	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	;Sakaguchia	Sakaguchia	13	Saprotroph	Undefined Saprotroph	Yeast	NULL	Probable	Isolated from marine samples (Fell et al. 1973; Rhodosporidium dacryoideum)	b'Fell JW, et al. 1973. Canadian Journal of Microbiology 19:643-657 ((https://doi.org/10.1139/m73-106)); Yamada Y, et al. 1994. Bioscience, Biotechnology, and Biochemistry, 58:99-103 ((https://doi.org/10.1271/bbb.58.99))'
202	0	0	8	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	46	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	8	0	0	13	0	0	0	0	0	0	0	13	0	0	0	0	0	11	0	0	0	0	0	10	0	35	9	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	14	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	;Cryphonectriaceae	Cryphonectriaceae	9	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	Chestnut blight fungus, Cryphonectria parasitica (Milgroom & Cortesi 2004); Many species are parasitic on woody dicotyledonous plants, causing cankers and wilt due to disruption of cambial tissues. Species on plants in their native ecosystems are not necessarily agressive pathogens (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Milgroom MG, Cortesi P. 2004. Annual Review of Phytopathology 423:11-138 ((https://doi.org/10.1146/annurev.phyto.42.040803.140325))'
190	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	20	0	0	0	0	0	0	0	16	23	0	0	70	0	4	0	0	0	0	0	0	0	0	0	0	;Endoxyla	Endoxyla	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	32	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	67	0	0	7	;Ustilago	Ustilago	13	Pathotroph	Plant Pathogen	Facultative Yeast-Smut	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Deconica	Deconica	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Sebacinaceae	Sebacinaceae	9	Symbiotroph	Ectomycorrhizal	Coralloid	NULL	Probable	Terrestrial forming mycorrhizas with a wide range of plants including orchids, Ericaceae and liverworts as well as ectomycorrhizas with conifers and angiosperm trees (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
